"dim_zip","CBSA","CBSA.Title","dim_rent_acs","dim_avg_nightly_revenue_private","nights_to_pay_off_month_of_rent_private"
"43822","18740","Coshocton, OH",685,NA,NA
"43822","34540","Mount Vernon, OH",685,NA,NA
"43822","49780","Zanesville, OH",685,NA,NA
"43824","18740","Coshocton, OH",591,NA,NA
"43824","35420","New Philadelphia-Dover, OH",591,NA,NA
"43830","18140","Columbus, OH",600,NA,NA
"43830","49780","Zanesville, OH",600,NA,NA
"43832","15740","Cambridge, OH",639,NA,NA
"43832","18740","Coshocton, OH",639,NA,NA
"43832","35420","New Philadelphia-Dover, OH",639,NA,NA
"43836","18740","Coshocton, OH",592,NA,NA
"43837","15740","Cambridge, OH",568,NA,NA
"43837","35420","New Philadelphia-Dover, OH",568,NA,NA
"43840","18740","Coshocton, OH",554,NA,NA
"43840","35420","New Philadelphia-Dover, OH",554,NA,NA
"43842","49780","Zanesville, OH",NA,NA,NA
"43843","18740","Coshocton, OH",819,NA,NA
"43843","34540","Mount Vernon, OH",819,NA,NA
"43844","18740","Coshocton, OH",591,NA,NA
"43845","18740","Coshocton, OH",620,NA,NA
"43901","48540","Wheeling, WV-OH",675,NA,NA
"43902","48540","Wheeling, WV-OH",NA,NA,NA
"43903","15940","Canton-Massillon, OH",484,NA,NA
"43905","48540","Wheeling, WV-OH",NA,NA,NA
"43906","48540","Wheeling, WV-OH",480,NA,NA
"43908","15940","Canton-Massillon, OH",613,NA,NA
"43912","48540","Wheeling, WV-OH",422,NA,NA
"43917","48540","Wheeling, WV-OH",639,71,9
"43927","48540","Wheeling, WV-OH",NA,NA,NA
"43928","48540","Wheeling, WV-OH",NA,NA,NA
"43933","48540","Wheeling, WV-OH",559,NA,NA
"43934","48540","Wheeling, WV-OH",NA,NA,NA
"43935","48540","Wheeling, WV-OH",497,NA,NA
"43940","48540","Wheeling, WV-OH",NA,NA,NA
"43942","48540","Wheeling, WV-OH",477,NA,NA
"43943","48540","Wheeling, WV-OH",575,NA,NA
"43945","15940","Canton-Massillon, OH",506,NA,NA
"43947","48540","Wheeling, WV-OH",617,NA,NA
"43950","48540","Wheeling, WV-OH",677,NA,NA
"43951","48540","Wheeling, WV-OH",NA,NA,NA
"43967","48540","Wheeling, WV-OH",NA,NA,NA
"43971","48540","Wheeling, WV-OH",509,NA,NA
"43972","48540","Wheeling, WV-OH",NA,NA,NA
"43973","15740","Cambridge, OH",539,NA,NA
"43977","48540","Wheeling, WV-OH",622,NA,NA
"43983","15740","Cambridge, OH",NA,NA,NA
"43983","48540","Wheeling, WV-OH",NA,NA,NA
"43985","48540","Wheeling, WV-OH",NA,NA,NA
"43986","15940","Canton-Massillon, OH",685,NA,NA
"43988","15940","Canton-Massillon, OH",580,NA,NA
"44001","17460","Cleveland-Elyria, OH",836,76,11
"44003","11780","Ashtabula, OH",491,NA,NA
"44004","11780","Ashtabula, OH",637,NA,NA
"44010","11780","Ashtabula, OH",NA,NA,NA
"44011","17460","Cleveland-Elyria, OH",1108,9,123.111111111111
"44012","17460","Cleveland-Elyria, OH",1070,39,27.4358974358974
"44017","17460","Cleveland-Elyria, OH",690,46,15
"44021","17460","Cleveland-Elyria, OH",778,NA,NA
"44022","17460","Cleveland-Elyria, OH",1262,119,10.6050420168067
"44023","17460","Cleveland-Elyria, OH",1363,71,19.1971830985915
"44024","17460","Cleveland-Elyria, OH",702,NA,NA
"44026","17460","Cleveland-Elyria, OH",1004,NA,NA
"44028","17460","Cleveland-Elyria, OH",959,23,41.695652173913
"44030","11780","Ashtabula, OH",660,NA,NA
"44032","11780","Ashtabula, OH",NA,NA,NA
"44035","17460","Cleveland-Elyria, OH",722,32,22.5625
"44039","17460","Cleveland-Elyria, OH",1000,NA,NA
"44040","17460","Cleveland-Elyria, OH",1167,NA,NA
"44041","11780","Ashtabula, OH",621,96,6.46875
"44041","17460","Cleveland-Elyria, OH",621,96,6.46875
"44044","17460","Cleveland-Elyria, OH",945,NA,NA
"44045","17460","Cleveland-Elyria, OH",821,NA,NA
"44046","17460","Cleveland-Elyria, OH",1006,NA,NA
"44047","11780","Ashtabula, OH",633,NA,NA
"44048","11780","Ashtabula, OH",654,NA,NA
"44049","17460","Cleveland-Elyria, OH",519,NA,NA
"44050","17460","Cleveland-Elyria, OH",810,NA,NA
"44052","17460","Cleveland-Elyria, OH",669,NA,NA
"44053","17460","Cleveland-Elyria, OH",650,37,17.5675675675676
"44054","17460","Cleveland-Elyria, OH",942,NA,NA
"44055","17460","Cleveland-Elyria, OH",628,NA,NA
"44056","10420","Akron, OH",960,47.5,20.2105263157895
"44057","11780","Ashtabula, OH",839,131,6.40458015267176
"44057","17460","Cleveland-Elyria, OH",839,131,6.40458015267176
"44060","17460","Cleveland-Elyria, OH",879,30,29.3
"44062","11780","Ashtabula, OH",712,38,18.7368421052632
"44062","17460","Cleveland-Elyria, OH",712,38,18.7368421052632
"44062","49660","Youngstown-Warren-Boardman, OH-PA",712,38,18.7368421052632
"44064","11780","Ashtabula, OH",1175,NA,NA
"44064","17460","Cleveland-Elyria, OH",1175,NA,NA
"44065","17460","Cleveland-Elyria, OH",884,NA,NA
"44067","10420","Akron, OH",940,43,21.8604651162791
"44070","17460","Cleveland-Elyria, OH",870,35,24.8571428571429
"44072","17460","Cleveland-Elyria, OH",1028,NA,NA
"44074","17460","Cleveland-Elyria, OH",758,88,8.61363636363636
"44076","11780","Ashtabula, OH",709,NA,NA
"44076","49660","Youngstown-Warren-Boardman, OH-PA",709,NA,NA
"44077","17460","Cleveland-Elyria, OH",764,NA,NA
"44080","17460","Cleveland-Elyria, OH",NA,NA,NA
"44081","17460","Cleveland-Elyria, OH",1034,44.5,23.2359550561798
"44082","11780","Ashtabula, OH",855,NA,NA
"44084","11780","Ashtabula, OH",783,NA,NA
"44085","11780","Ashtabula, OH",398,NA,NA
"44086","11780","Ashtabula, OH",475,19,25
"44086","17460","Cleveland-Elyria, OH",475,19,25
"44087","10420","Akron, OH",987,39,25.3076923076923
"44089","17460","Cleveland-Elyria, OH",841,85.5,9.83625730994152
"44089","41780","Sandusky, OH",841,85.5,9.83625730994152
"44090","17460","Cleveland-Elyria, OH",723,NA,NA
"44092","17460","Cleveland-Elyria, OH",749,32.5,23.0461538461538
"44093","11780","Ashtabula, OH",727,NA,NA
"44094","17460","Cleveland-Elyria, OH",834,48,17.375
"44095","17460","Cleveland-Elyria, OH",765,NA,NA
"44099","11780","Ashtabula, OH",NA,NA,NA
"44099","17460","Cleveland-Elyria, OH",NA,NA,NA
"44101","17460","Cleveland-Elyria, OH",NA,NA,NA
"44102","17460","Cleveland-Elyria, OH",658,53,12.4150943396226
"44103","17460","Cleveland-Elyria, OH",570,31.5,18.0952380952381
"44104","17460","Cleveland-Elyria, OH",495,NA,NA
"44105","17460","Cleveland-Elyria, OH",676,24,28.1666666666667
"44106","17460","Cleveland-Elyria, OH",719,45.5,15.8021978021978
"44107","17460","Cleveland-Elyria, OH",702,44.5,15.7752808988764
"44108","17460","Cleveland-Elyria, OH",701,28,25.0357142857143
"44109","17460","Cleveland-Elyria, OH",655,55,11.9090909090909
"44110","17460","Cleveland-Elyria, OH",615,NA,NA
"44111","17460","Cleveland-Elyria, OH",694,24,28.9166666666667
"44112","17460","Cleveland-Elyria, OH",605,145,4.17241379310345
"44113","17460","Cleveland-Elyria, OH",732,67.5,10.8444444444444
"44114","17460","Cleveland-Elyria, OH",780,73,10.6849315068493
"44115","17460","Cleveland-Elyria, OH",443,74.5,5.94630872483221
"44116","17460","Cleveland-Elyria, OH",797,23.5,33.9148936170213
"44117","17460","Cleveland-Elyria, OH",661,NA,NA
"44118","17460","Cleveland-Elyria, OH",874,35,24.9714285714286
"44119","17460","Cleveland-Elyria, OH",837,26,32.1923076923077
"44120","17460","Cleveland-Elyria, OH",716,20,35.8
"44121","17460","Cleveland-Elyria, OH",836,40,20.9
"44122","17460","Cleveland-Elyria, OH",1115,44,25.3409090909091
"44123","17460","Cleveland-Elyria, OH",736,194,3.79381443298969
"44124","17460","Cleveland-Elyria, OH",870,34.5,25.2173913043478
"44125","17460","Cleveland-Elyria, OH",795,25,31.8
"44126","17460","Cleveland-Elyria, OH",689,42.5,16.2117647058824
"44127","17460","Cleveland-Elyria, OH",661,NA,NA
"44128","17460","Cleveland-Elyria, OH",774,NA,NA
"44129","17460","Cleveland-Elyria, OH",745,NA,NA
"44130","17460","Cleveland-Elyria, OH",744,33,22.5454545454545
"44131","17460","Cleveland-Elyria, OH",1035,NA,NA
"44132","17460","Cleveland-Elyria, OH",823,38,21.6578947368421
"44133","17460","Cleveland-Elyria, OH",772,47.5,16.2526315789474
"44134","17460","Cleveland-Elyria, OH",757,34,22.2647058823529
"44135","17460","Cleveland-Elyria, OH",753,NA,NA
"44136","17460","Cleveland-Elyria, OH",791,29,27.2758620689655
"44137","17460","Cleveland-Elyria, OH",786,NA,NA
"44138","17460","Cleveland-Elyria, OH",900,49,18.3673469387755
"44139","17460","Cleveland-Elyria, OH",1081,64.5,16.7596899224806
"44140","17460","Cleveland-Elyria, OH",978,NA,NA
"44141","10420","Akron, OH",1406,NA,NA
"44141","17460","Cleveland-Elyria, OH",1406,NA,NA
"44142","17460","Cleveland-Elyria, OH",860,30,28.6666666666667
"44143","17460","Cleveland-Elyria, OH",734,40.5,18.1234567901235
"44144","17460","Cleveland-Elyria, OH",713,56,12.7321428571429
"44145","17460","Cleveland-Elyria, OH",982,54,18.1851851851852
"44146","17460","Cleveland-Elyria, OH",742,34,21.8235294117647
"44147","17460","Cleveland-Elyria, OH",849,48,17.6875
"44149","17460","Cleveland-Elyria, OH",1092,56.5,19.3274336283186
"44201","10420","Akron, OH",752,NA,NA
"44201","15940","Canton-Massillon, OH",752,NA,NA
"44202","10420","Akron, OH",1338,NA,NA
"44202","17460","Cleveland-Elyria, OH",1338,NA,NA
"44203","10420","Akron, OH",696,59,11.7966101694915
"44203","17460","Cleveland-Elyria, OH",696,59,11.7966101694915
"44212","17460","Cleveland-Elyria, OH",830,23,36.0869565217391
"44214","17460","Cleveland-Elyria, OH",653,NA,NA
"44214","49300","Wooster, OH",653,NA,NA
"44215","17460","Cleveland-Elyria, OH",794,NA,NA
"44216","10420","Akron, OH",805,NA,NA
"44216","15940","Canton-Massillon, OH",805,NA,NA
"44217","17460","Cleveland-Elyria, OH",659,NA,NA
"44217","49300","Wooster, OH",659,NA,NA
"44221","10420","Akron, OH",757,27,28.037037037037
"44223","10420","Akron, OH",788,25,31.52
"44224","10420","Akron, OH",875,24,36.4583333333333
"44230","17460","Cleveland-Elyria, OH",627,NA,NA
"44230","49300","Wooster, OH",627,NA,NA
"44231","10420","Akron, OH",723,NA,NA
"44231","17460","Cleveland-Elyria, OH",723,NA,NA
"44233","17460","Cleveland-Elyria, OH",NA,NA,NA
"44234","10420","Akron, OH",708,NA,NA
"44234","17460","Cleveland-Elyria, OH",708,NA,NA
"44235","11740","Ashland, OH",625,NA,NA
"44235","17460","Cleveland-Elyria, OH",625,NA,NA
"44236","10420","Akron, OH",1800,53.5,33.6448598130841
"44240","10420","Akron, OH",756,54,14
"44241","10420","Akron, OH",911,29,31.4137931034483
"44243","10420","Akron, OH",NA,NA,NA
"44250","10420","Akron, OH",891,NA,NA
"44251","17460","Cleveland-Elyria, OH",1020,NA,NA
"44253","17460","Cleveland-Elyria, OH",1044,110.5,9.44796380090498
"44254","17460","Cleveland-Elyria, OH",649,NA,NA
"44255","10420","Akron, OH",805,51.5,15.631067961165
"44256","10420","Akron, OH",873,58,15.051724137931
"44256","17460","Cleveland-Elyria, OH",873,58,15.051724137931
"44260","10420","Akron, OH",804,50,16.08
"44260","15940","Canton-Massillon, OH",804,50,16.08
"44262","10420","Akron, OH",614,NA,NA
"44264","10420","Akron, OH",1155,161,7.17391304347826
"44265","10420","Akron, OH",NA,NA,NA
"44266","10420","Akron, OH",678,37,18.3243243243243
"44270","17460","Cleveland-Elyria, OH",647,53,12.2075471698113
"44270","49300","Wooster, OH",647,53,12.2075471698113
"44272","10420","Akron, OH",880,41,21.4634146341463
"44273","17460","Cleveland-Elyria, OH",770,NA,NA
"44273","49300","Wooster, OH",770,NA,NA
"44274","17460","Cleveland-Elyria, OH",NA,NA,NA
"44275","17460","Cleveland-Elyria, OH",921,NA,NA
"44276","49300","Wooster, OH",845,NA,NA
"44278","10420","Akron, OH",694,NA,NA
"44280","17460","Cleveland-Elyria, OH",629,NA,NA
"44281","10420","Akron, OH",771,34,22.6764705882353
"44281","17460","Cleveland-Elyria, OH",771,34,22.6764705882353
"44285","10420","Akron, OH",NA,NA,NA
"44286","10420","Akron, OH",879,63,13.952380952381
"44287","11740","Ashland, OH",758,NA,NA
"44287","17460","Cleveland-Elyria, OH",758,NA,NA
"44287","49300","Wooster, OH",758,NA,NA
"44288","10420","Akron, OH",753,68,11.0735294117647
"44301","10420","Akron, OH",777,98,7.92857142857143
"44302","10420","Akron, OH",523,28,18.6785714285714
"44303","10420","Akron, OH",643,46.5,13.8279569892473
"44304","10420","Akron, OH",722,NA,NA
"44305","10420","Akron, OH",661,NA,NA
"44306","10420","Akron, OH",675,NA,NA
"44307","10420","Akron, OH",563,NA,NA
"44308","10420","Akron, OH",475,NA,NA
"44310","10420","Akron, OH",669,29,23.0689655172414
"44311","10420","Akron, OH",660,56,11.7857142857143
"44312","10420","Akron, OH",741,86,8.61627906976744
"44313","10420","Akron, OH",763,40,19.075
"44314","10420","Akron, OH",700,NA,NA
"44319","10420","Akron, OH",769,NA,NA
"44320","10420","Akron, OH",677,122,5.54918032786885
"44321","10420","Akron, OH",1029,82,12.5487804878049
"44321","17460","Cleveland-Elyria, OH",1029,82,12.5487804878049
"44333","10420","Akron, OH",1055,92,11.4673913043478
"44333","17460","Cleveland-Elyria, OH",1055,92,11.4673913043478
"44401","49660","Youngstown-Warren-Boardman, OH-PA",801,NA,NA
"44402","49660","Youngstown-Warren-Boardman, OH-PA",638,NA,NA
"44403","49660","Youngstown-Warren-Boardman, OH-PA",664,NA,NA
"44404","49660","Youngstown-Warren-Boardman, OH-PA",522,NA,NA
"44405","49660","Youngstown-Warren-Boardman, OH-PA",668,NA,NA
"44406","49660","Youngstown-Warren-Boardman, OH-PA",666,NA,NA
"44408","49660","Youngstown-Warren-Boardman, OH-PA",651,NA,NA
"44410","49660","Youngstown-Warren-Boardman, OH-PA",662,NA,NA
"44411","10420","Akron, OH",806,NA,NA
"44412","10420","Akron, OH",725,NA,NA
"44412","49660","Youngstown-Warren-Boardman, OH-PA",725,NA,NA
"44417","49660","Youngstown-Warren-Boardman, OH-PA",707,NA,NA
"44418","49660","Youngstown-Warren-Boardman, OH-PA",517,73,7.08219178082192
"44420","49660","Youngstown-Warren-Boardman, OH-PA",614,NA,NA
"44425","49660","Youngstown-Warren-Boardman, OH-PA",630,77,8.18181818181818
"44427","15940","Canton-Massillon, OH",786,NA,NA
"44428","11780","Ashtabula, OH",548,90,6.08888888888889
"44428","49660","Youngstown-Warren-Boardman, OH-PA",548,90,6.08888888888889
"44429","10420","Akron, OH",730,NA,NA
"44429","49660","Youngstown-Warren-Boardman, OH-PA",730,NA,NA
"44430","49660","Youngstown-Warren-Boardman, OH-PA",734,55,13.3454545454545
"44436","49660","Youngstown-Warren-Boardman, OH-PA",718,NA,NA
"44437","49660","Youngstown-Warren-Boardman, OH-PA",722,NA,NA
"44438","49660","Youngstown-Warren-Boardman, OH-PA",633,NA,NA
"44439","49660","Youngstown-Warren-Boardman, OH-PA",NA,NA,NA
"44440","49660","Youngstown-Warren-Boardman, OH-PA",553,NA,NA
"44442","49660","Youngstown-Warren-Boardman, OH-PA",578,NA,NA
"44443","49660","Youngstown-Warren-Boardman, OH-PA",751,NA,NA
"44444","10420","Akron, OH",677,NA,NA
"44444","49660","Youngstown-Warren-Boardman, OH-PA",677,NA,NA
"44446","49660","Youngstown-Warren-Boardman, OH-PA",627,NA,NA
"44449","10420","Akron, OH",915,NA,NA
"44449","49660","Youngstown-Warren-Boardman, OH-PA",915,NA,NA
"44450","49660","Youngstown-Warren-Boardman, OH-PA",636,NA,NA
"44451","49660","Youngstown-Warren-Boardman, OH-PA",848,NA,NA
"44452","49660","Youngstown-Warren-Boardman, OH-PA",644,56,11.5
"44454","49660","Youngstown-Warren-Boardman, OH-PA",427,NA,NA
"44460","49660","Youngstown-Warren-Boardman, OH-PA",627,NA,NA
"44470","49660","Youngstown-Warren-Boardman, OH-PA",746,NA,NA
"44471","49660","Youngstown-Warren-Boardman, OH-PA",627,NA,NA
"44473","49660","Youngstown-Warren-Boardman, OH-PA",893,NA,NA
"44481","49660","Youngstown-Warren-Boardman, OH-PA",555,NA,NA
"44483","49660","Youngstown-Warren-Boardman, OH-PA",613,NA,NA
"44484","49660","Youngstown-Warren-Boardman, OH-PA",626,NA,NA
"44485","49660","Youngstown-Warren-Boardman, OH-PA",636,NA,NA
"44490","49660","Youngstown-Warren-Boardman, OH-PA",667,NA,NA
"44491","10420","Akron, OH",860,NA,NA
"44491","17460","Cleveland-Elyria, OH",860,NA,NA
"44491","49660","Youngstown-Warren-Boardman, OH-PA",860,NA,NA
"44502","49660","Youngstown-Warren-Boardman, OH-PA",688,NA,NA
"44503","49660","Youngstown-Warren-Boardman, OH-PA",234,NA,NA
"44504","49660","Youngstown-Warren-Boardman, OH-PA",685,NA,NA
"44505","49660","Youngstown-Warren-Boardman, OH-PA",532,49,10.8571428571429
"44506","49660","Youngstown-Warren-Boardman, OH-PA",548,NA,NA
"44507","49660","Youngstown-Warren-Boardman, OH-PA",660,NA,NA
"44509","49660","Youngstown-Warren-Boardman, OH-PA",627,NA,NA
"44510","49660","Youngstown-Warren-Boardman, OH-PA",494,NA,NA
"44511","49660","Youngstown-Warren-Boardman, OH-PA",617,60.5,10.198347107438
"44512","49660","Youngstown-Warren-Boardman, OH-PA",627,45.5,13.7802197802198
"44514","49660","Youngstown-Warren-Boardman, OH-PA",730,NA,NA
"44515","49660","Youngstown-Warren-Boardman, OH-PA",601,NA,NA
"44601","15940","Canton-Massillon, OH",622,NA,NA
"44601","49660","Youngstown-Warren-Boardman, OH-PA",622,NA,NA
"44606","49300","Wooster, OH",586,NA,NA
"44607","15940","Canton-Massillon, OH",NA,NA,NA
"44608","15940","Canton-Massillon, OH",645,NA,NA
"44608","35420","New Philadelphia-Dover, OH",645,NA,NA
"44609","49660","Youngstown-Warren-Boardman, OH-PA",637,NA,NA
"44611","49300","Wooster, OH",755,NA,NA
"44612","15940","Canton-Massillon, OH",661,NA,NA
"44612","35420","New Philadelphia-Dover, OH",661,NA,NA
